"country","indicator","measure","Unit","Date","Value"
"Montenegro","Efficiency of legal system in challenging regs, 1-7 (best)","Value","Score, 1-7 best","2016",3.3
"Montenegro","Intellectual property protection, 1-7 (best)","Value","Score, 1-7 best","2016",3.7
"Montenegro","Software piracy rate, % software installed","Value","%","2016",78
"Montenegro","No. procedures to enforce a contract","Value","Number","2016",49
"Montenegro","No. days to enforce a contract","Value","days","2016",545
"Montenegro","Business and innovation environment","Value","Score, 1-7 best","2016",4.7
"Montenegro","Availability of latest technologies, 1-7 (best)","Value","Score, 1-7 best","2016",4.6
"Montenegro","Venture capital availability, 1-7 (best)","Value","Score, 1-7 best","2016",2.8
"Montenegro","Total tax rate, % profits","Value","%","2016",21.6
"Montenegro","No. days to start a business","Value","days","2016",10
"Montenegro","No. procedures to start a business","Value","Number","2016",6
"Montenegro","Intensity of local competition, 1-7 (best)","Value","Score, 1-7 best","2016",4.2
"Montenegro","Tertiary education gross enrollment rate, %","Value","%","2016",55.3
"Montenegro","Quality of management schools, 1-7 (best)","Value","Score, 1-7 best","2016",4.4
"Montenegro","Gov’t procurement of advanced tech, 1-7 (best)","Value","Score, 1-7 best","2016",3.2
"Montenegro","Readiness subindex","Value","Score, 1-7 best","2016",5.3
"Montenegro","Infrastructure","Value","Score, 1-7 best","2016",5
"Montenegro","Electricity production, kWh/capita","Value","KWh/Capita","2016",6350.5
"Montenegro","Mobile network coverage, % pop.","Value","%","2016",99.5
"Montenegro","Int’l Internet bandwidth, kb/s per user","Value","kb/s per user","2016",77
"Montenegro","Secure Internet servers/million pop.","Value","million pop","2016",56.3
"Montenegro","Affordability","Value","Score, 1-7 best","2016",5.5
"Montenegro","Prepaid mobile cellular tariffs, PPP $/min.","Value","$/min.","2016",0.26
"Montenegro","Fixed broadband Internet tariffs, PPP $/month","Value","$/month","2016",36.6
"Montenegro","Internet & telephony competition, 0–2 (best)","Value","Score, 0-2 best","2016",2
"Montenegro","Skills","Value","Score, 1-7 best","2016",5.4
"Montenegro","Quality of educational system, 1-7 (best)","Value","Score, 1-7 best","2016",3.9
"Montenegro","Quality of math & science education, 1-7 (best)","Value","Score, 1-7 best","2016",4.6
"Montenegro","Secondary education gross enrollment rate, %","Value","%","2016",90.3
"Montenegro","Adult literacy rate, %","Value","%","2016",98.7
"Montenegro","Usage subindex","Value","Score, 1-7 best","2016",4.1
"Montenegro","Individual usage","Value","Score, 1-7 best","2016",4.6
"Montenegro","Mobile phone subscriptions/100 pop.","Value","100 pop.","2016",163
"Montenegro","Individuals using Internet, %","Value","%","2016",61
"Montenegro","Households w/ personal computer, %","Value","%","2016",54.7
"Montenegro","Households w/ Internet access, %","Value","%","2016",56.6
"Montenegro","Fixed broadband Internet subs/100 pop.","Value","100 pop.","2016",16.7
"Montenegro","Mobile broadband subs/100 pop.","Value","100 pop.","2016",31
"Montenegro","Use of virtual social networks, 1-7 (best)","Value","Score, 1-7 best","2016",5.8
"Montenegro","Business usage","Value","Score, 1-7 best","2016",3.4
"Montenegro","Firm-level technology absorption, 1-7 (best)","Value","Score, 1-7 best","2016",4.4
"Montenegro","Capacity for innovation, 1-7 (best)","Value","Score, 1-7 best","2016",3.6
"Montenegro","PCT patents, applications/million pop.","Value","million pop","2016",3.2
"Montenegro","Business-to-business Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",4.4
"Montenegro","Business-to-consumer Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",4.1
"Montenegro","Extent of staff training, 1-7 (best)","Value","Score, 1-7 best","2016",3.6
"Montenegro","Government usage","Value","Score, 1-7 best","2016",4.2
"Montenegro","Importance of ICTs to gov’t vision, 1-7 (best)","Value","Score, 0-1 best","2016",4.3
"Montenegro","Government Online Service Index, 0–1 (best)","Value","Score, 1-7 best","2016",0.53
"Montenegro","Gov’t success in ICT promotion, 1-7 (best)","Value","Score, 1-7 best","2016",4.1
"Montenegro","Impact subindex","Value","Score, 1-7 best","2016",3.8
"Montenegro","Economic impacts","Value","Score, 1-7 best","2016",3.5
"Montenegro","Impact of ICTs on new services & products, 1-7 (best)","Value","Score, 1-7 best","2016",4.3
"Montenegro","ICT PCT patents, applications/million pop.","Value","million pop","2016",0.8
"Montenegro","Impact of ICTs on new organizational models, 1-7 (best)","Value","Score, 1-7 best","2016",3.7
"Montenegro","Knowledge-intensive jobs, % workforce","Value","%","2016",37.2
"Montenegro","Social impacts","Value","Score, 1-7 best","2016",4.2
"Montenegro","Impact of ICTs on access to basic services, 1-7 (best)","Value","Score, 1-7 best","2016",3.9
"Montenegro","Internet access in schools, 1-7 (best)","Value","Score, 1-7 best","2016",4.3
"Montenegro","ICT use & gov’t efficiency, 1-7 (best)","Value","Score, 1-7 best","2016",4.2
"Montenegro","E-Participation Index, 0–1 (best)","Value","Score, 0-1 best","2016",0.59
"Poland","Networked Readiness Index","Value","Score, 1-7 best","2016",4.5
"Poland","Environment subindex","Value","Score, 1-7 best","2016",4.2
"Poland","Political and regulatory environment","Value","Score, 1-7 best","2016",3.9
"Poland","Effectiveness of law-making bodies, 1-7 (best)","Value","Score, 1-7 best","2016",3.4
"Poland","Laws relating to ICTs, 1-7 (best)","Value","Score, 1-7 best","2016",3.9
"Poland","Judicial independence, 1-7 (best)","Value","Score, 1-7 best","2016",4.2
"Poland","Efficiency of legal system in settling disputes, 1-7 (best)","Value","Score, 1-7 best","2016",3.7
"Poland","Efficiency of legal system in challenging regs, 1-7 (best)","Value","Score, 1-7 best","2016",3.1
"Poland","Intellectual property protection, 1-7 (best)","Value","Score, 1-7 best","2016",4
"Poland","Software piracy rate, % software installed","Value","%","2016",51
"Poland","No. procedures to enforce a contract","Value","Number","2016",33
"Poland","No. days to enforce a contract","Value","days","2016",685
"Poland","Business and innovation environment","Value","Score, 1-7 best","2016",4.6
"Poland","Availability of latest technologies, 1-7 (best)","Value","Score, 1-7 best","2016",4.6
"Poland","Venture capital availability, 1-7 (best)","Value","Score, 1-7 best","2016",2.5
"Poland","Total tax rate, % profits","Value","%","2016",40.3
"Poland","No. days to start a business","Value","days","2016",30
"Poland","No. procedures to start a business","Value","Number","2016",4
"Poland","Intensity of local competition, 1-7 (best)","Value","Score, 1-7 best","2016",5.3
"Poland","Tertiary education gross enrollment rate, %","Value","%","2016",71.2
"Poland","Quality of management schools, 1-7 (best)","Value","Score, 1-7 best","2016",4.1
"Poland","Gov’t procurement of advanced tech, 1-7 (best)","Value","Score, 1-7 best","2016",3.1
"Poland","Readiness subindex","Value","Score, 1-7 best","2016",5.8
"Poland","Infrastructure","Value","Score, 1-7 best","2016",5.3
"Poland","Electricity production, kWh/capita","Value","KWh/Capita","2016",4311.2
"Poland","Mobile network coverage, % pop.","Value","%","2016",99.9
"Poland","Int’l Internet bandwidth, kb/s per user","Value","kb/s per user","2016",90.4
"Poland","Secure Internet servers/million pop.","Value","million pop","2016",429.7
"Poland","Affordability","Value","Score, 1-7 best","2016",6.6
"Poland","Prepaid mobile cellular tariffs, PPP $/min.","Value","$/min.","2016",0.16
"Poland","Fixed broadband Internet tariffs, PPP $/month","Value","$/month","2016",21.33
"Poland","Internet & telephony competition, 0–2 (best)","Value","Score, 0-2 best","2016",2
"Poland","Skills","Value","Score, 1-7 best","2016",5.5
"Poland","Quality of educational system, 1-7 (best)","Value","Score, 1-7 best","2016",3.6
"Poland","Quality of math & science education, 1-7 (best)","Value","Score, 1-7 best","2016",4.4
"Poland","Secondary education gross enrollment rate, %","Value","%","2016",108.7
"Poland","Adult literacy rate, %","Value","%","2016",99.8
"Poland","Usage subindex","Value","Score, 1-7 best","2016",4.2
"Poland","Individual usage","Value","Score, 1-7 best","2016",5.3
"Poland","Mobile phone subscriptions/100 pop.","Value","100 pop.","2016",148.9
"Poland","Individuals using Internet, %","Value","%","2016",66.6
"Poland","Households w/ personal computer, %","Value","%","2016",77.7
"Poland","Households w/ Internet access, %","Value","%","2016",74.8
"Poland","Fixed broadband Internet subs/100 pop.","Value","100 pop.","2016",18.9
"Poland","Mobile broadband subs/100 pop.","Value","100 pop.","2016",55.7
"Poland","Use of virtual social networks, 1-7 (best)","Value","Score, 1-7 best","2016",5.2
"Poland","Business usage","Value","Score, 1-7 best","2016",3.6
"Poland","Firm-level technology absorption, 1-7 (best)","Value","Score, 1-7 best","2016",4.2
"Poland","Capacity for innovation, 1-7 (best)","Value","Score, 1-7 best","2016",3.9
"Poland","PCT patents, applications/million pop.","Value","million pop","2016",9.6
"Poland","Business-to-business Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",4.5
"Poland","Business-to-consumer Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",5
"Poland","Extent of staff training, 1-7 (best)","Value","Score, 1-7 best","2016",4
"Poland","Government usage","Value","Score, 1-7 best","2016",3.6
"Poland","Importance of ICTs to gov’t vision, 1-7 (best)","Value","Score, 0-1 best","2016",3.3
"Poland","Government Online Service Index, 0–1 (best)","Value","Score, 1-7 best","2016",0.54
"Poland","Gov’t success in ICT promotion, 1-7 (best)","Value","Score, 1-7 best","2016",3.4
"Poland","Impact subindex","Value","Score, 1-7 best","2016",3.8
"Poland","Economic impacts","Value","Score, 1-7 best","2016",3.6
"Poland","Impact of ICTs on new services & products, 1-7 (best)","Value","Score, 1-7 best","2016",4.2
"Poland","ICT PCT patents, applications/million pop.","Value","million pop","2016",1.8
"Poland","Impact of ICTs on new organizational models, 1-7 (best)","Value","Score, 1-7 best","2016",4
"Poland","Knowledge-intensive jobs, % workforce","Value","%","2016",36.8
"Poland","Social impacts","Value","Score, 1-7 best","2016",4
"Poland","Impact of ICTs on access to basic services, 1-7 (best)","Value","Score, 1-7 best","2016",3.9
"Poland","Internet access in schools, 1-7 (best)","Value","Score, 1-7 best","2016",4.8
"Poland","ICT use & gov’t efficiency, 1-7 (best)","Value","Score, 1-7 best","2016",3.5
"Poland","E-Participation Index, 0–1 (best)","Value","Score, 0-1 best","2016",0.49
"Romania","Networked Readiness Index","Value","Score, 1-7 best","2016",4.1
"Romania","Environment subindex","Value","Score, 1-7 best","2016",4
"Romania","Political and regulatory environment","Value","Score, 1-7 best","2016",3.8
"Romania","Effectiveness of law-making bodies, 1-7 (best)","Value","Score, 1-7 best","2016",3.1
"Romania","Laws relating to ICTs, 1-7 (best)","Value","Score, 1-7 best","2016",4.1
"Romania","Judicial independence, 1-7 (best)","Value","Score, 1-7 best","2016",4
"Romania","Efficiency of legal system in settling disputes, 1-7 (best)","Value","Score, 1-7 best","2016",3.3
"Romania","Efficiency of legal system in challenging regs, 1-7 (best)","Value","Score, 1-7 best","2016",3.3
"Romania","Intellectual property protection, 1-7 (best)","Value","Score, 1-7 best","2016",3.9
"Romania","Software piracy rate, % software installed","Value","%","2016",62
"Romania","No. procedures to enforce a contract","Value","Number","2016",34
"Romania","No. days to enforce a contract","Value","days","2016",512
"Romania","Business and innovation environment","Value","Score, 1-7 best","2016",4.2
"Romania","Availability of latest technologies, 1-7 (best)","Value","Score, 1-7 best","2016",4.6
"Romania","Venture capital availability, 1-7 (best)","Value","Score, 1-7 best","2016",2.4
"Romania","Total tax rate, % profits","Value","%","2016",42
"Romania","No. days to start a business","Value","days","2016",8
"Romania","No. procedures to start a business","Value","Number","2016",5
"Romania","Intensity of local competition, 1-7 (best)","Value","Score, 1-7 best","2016",4.5
"Romania","Tertiary education gross enrollment rate, %","Value","%","2016",52.2
"Romania","Quality of management schools, 1-7 (best)","Value","Score, 1-7 best","2016",3.9
"Romania","Gov’t procurement of advanced tech, 1-7 (best)","Value","Score, 1-7 best","2016",2.9
"Romania","Readiness subindex","Value","Score, 1-7 best","2016",5.1
"Romania","Infrastructure","Value","Score, 1-7 best","2016",4.6
"Romania","Electricity production, kWh/capita","Value","KWh/Capita","2016",2929.2
"Romania","Mobile network coverage, % pop.","Value","%","2016",99.9
"Romania","Int’l Internet bandwidth, kb/s per user","Value","kb/s per user","2016",117.3
"Romania","Secure Internet servers/million pop.","Value","million pop","2016",125.1
"Romania","Affordability","Value","Score, 1-7 best","2016",5.2
"Romania","Prepaid mobile cellular tariffs, PPP $/min.","Value","$/min.","2016",0.57
"Romania","Fixed broadband Internet tariffs, PPP $/month","Value","$/month","2016",16.81
"Romania","Internet & telephony competition, 0–2 (best)","Value","Score, 0-2 best","2016",2
"Romania","Skills","Value","Score, 1-7 best","2016",5.5
"Romania","Quality of educational system, 1-7 (best)","Value","Score, 1-7 best","2016",3.3
"Romania","Quality of math & science education, 1-7 (best)","Value","Score, 1-7 best","2016",4.8
"Romania","Secondary education gross enrollment rate, %","Value","%","2016",97.9
"Romania","Adult literacy rate, %","Value","%","2016",98.8
"Romania","Usage subindex","Value","Score, 1-7 best","2016",3.9
"Romania","Individual usage","Value","Score, 1-7 best","2016",4.7
"Romania","Mobile phone subscriptions/100 pop.","Value","100 pop.","2016",105.9
"Romania","Individuals using Internet, %","Value","%","2016",54.1
"Romania","Households w/ personal computer, %","Value","%","2016",63.8
"Romania","Households w/ Internet access, %","Value","%","2016",60.5
"Romania","Fixed broadband Internet subs/100 pop.","Value","100 pop.","2016",18.5
"Romania","Mobile broadband subs/100 pop.","Value","100 pop.","2016",49.4
"Romania","Use of virtual social networks, 1-7 (best)","Value","Score, 1-7 best","2016",5.6
"Romania","Business usage","Value","Score, 1-7 best","2016",3.6
"Romania","Firm-level technology absorption, 1-7 (best)","Value","Score, 1-7 best","2016",4.4
"Romania","Capacity for innovation, 1-7 (best)","Value","Score, 1-7 best","2016",4
"Romania","PCT patents, applications/million pop.","Value","million pop","2016",3.2
"Romania","Business-to-business Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",4.5
"Romania","Business-to-consumer Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",4.9
"Romania","Extent of staff training, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Romania","Government usage","Value","Score, 1-7 best","2016",3.5
"Romania","Importance of ICTs to gov’t vision, 1-7 (best)","Value","Score, 0-1 best","2016",3.3
"Romania","Government Online Service Index, 0–1 (best)","Value","Score, 1-7 best","2016",0.44
"Romania","Gov’t success in ICT promotion, 1-7 (best)","Value","Score, 1-7 best","2016",3.4
"Romania","Impact subindex","Value","Score, 1-7 best","2016",3.6
"Romania","Economic impacts","Value","Score, 1-7 best","2016",3.2
"Romania","Impact of ICTs on new services & products, 1-7 (best)","Value","Score, 1-7 best","2016",4.2
"Romania","ICT PCT patents, applications/million pop.","Value","million pop","2016",1.4
"Romania","Impact of ICTs on new organizational models, 1-7 (best)","Value","Score, 1-7 best","2016",4.1
"Romania","Knowledge-intensive jobs, % workforce","Value","%","2016",21.5
"Romania","Social impacts","Value","Score, 1-7 best","2016",3.9
"Romania","Impact of ICTs on access to basic services, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Romania","Internet access in schools, 1-7 (best)","Value","Score, 1-7 best","2016",4.8
"Romania","ICT use & gov’t efficiency, 1-7 (best)","Value","Score, 1-7 best","2016",3.4
"Romania","E-Participation Index, 0–1 (best)","Value","Score, 0-1 best","2016",0.47
"Serbia","Networked Readiness Index","Value","Score, 1-7 best","2016",4
"Serbia","Environment subindex","Value","Score, 1-7 best","2016",3.7
"Serbia","Political and regulatory environment","Value","Score, 1-7 best","2016",3.2
"Serbia","Effectiveness of law-making bodies, 1-7 (best)","Value","Score, 1-7 best","2016",3.4
"Serbia","Laws relating to ICTs, 1-7 (best)","Value","Score, 1-7 best","2016",3.6
"Serbia","Judicial independence, 1-7 (best)","Value","Score, 1-7 best","2016",2.6
"Serbia","Efficiency of legal system in settling disputes, 1-7 (best)","Value","Score, 1-7 best","2016",2.7
"Serbia","Efficiency of legal system in challenging regs, 1-7 (best)","Value","Score, 1-7 best","2016",2.6
"Serbia","Intellectual property protection, 1-7 (best)","Value","Score, 1-7 best","2016",3
"Serbia","Software piracy rate, % software installed","Value","%","2016",69
"Serbia","No. procedures to enforce a contract","Value","Number","2016",36
"Serbia","No. days to enforce a contract","Value","days","2016",635
"Serbia","Business and innovation environment","Value","Score, 1-7 best","2016",4.1
"Serbia","Availability of latest technologies, 1-7 (best)","Value","Score, 1-7 best","2016",4
"Serbia","Venture capital availability, 1-7 (best)","Value","Score, 1-7 best","2016",1.9
"Serbia","Total tax rate, % profits","Value","%","2016",39.7
"Serbia","No. days to start a business","Value","days","2016",12
"Serbia","No. procedures to start a business","Value","Number","2016",6
"Serbia","Intensity of local competition, 1-7 (best)","Value","Score, 1-7 best","2016",4.3
"Serbia","Tertiary education gross enrollment rate, %","Value","%","2016",58.1
"Serbia","Quality of management schools, 1-7 (best)","Value","Score, 1-7 best","2016",3.4
"Serbia","Gov’t procurement of advanced tech, 1-7 (best)","Value","Score, 1-7 best","2016",2.8
"Serbia","Readiness subindex","Value","Score, 1-7 best","2016",5.2
"Serbia","Infrastructure","Value","Score, 1-7 best","2016",4.9
"Serbia","Electricity production, kWh/capita","Value","KWh/Capita","2016",5475.5
"Serbia","Mobile network coverage, % pop.","Value","%","2016",99.8
"Serbia","Int’l Internet bandwidth, kb/s per user","Value","kb/s per user","2016",112.4
"Serbia","Secure Internet servers/million pop.","Value","million pop","2016",43.8
"Serbia","Affordability","Value","Score, 1-7 best","2016",5.6
"Serbia","Prepaid mobile cellular tariffs, PPP $/min.","Value","$/min.","2016",0.23
"Serbia","Fixed broadband Internet tariffs, PPP $/month","Value","$/month","2016",36.05
"Serbia","Internet & telephony competition, 0–2 (best)","Value","Score, 0-2 best","2016",2
"Serbia","Skills","Value","Score, 1-7 best","2016",5.2
"Serbia","Quality of educational system, 1-7 (best)","Value","Score, 1-7 best","2016",3.1
"Serbia","Quality of math & science education, 1-7 (best)","Value","Score, 1-7 best","2016",4.4
"Serbia","Secondary education gross enrollment rate, %","Value","%","2016",94.3
"Serbia","Adult literacy rate, %","Value","%","2016",98.1
"Serbia","Usage subindex","Value","Score, 1-7 best","2016",3.7
"Serbia","Individual usage","Value","Score, 1-7 best","2016",4.9
"Serbia","Mobile phone subscriptions/100 pop.","Value","100 pop.","2016",122.1
"Serbia","Individuals using Internet, %","Value","%","2016",53.5
"Serbia","Households w/ personal computer, %","Value","%","2016",65.6
"Serbia","Households w/ Internet access, %","Value","%","2016",51.8
"Serbia","Fixed broadband Internet subs/100 pop.","Value","100 pop.","2016",15.6
"Serbia","Mobile broadband subs/100 pop.","Value","100 pop.","2016",66.4
"Serbia","Use of virtual social networks, 1-7 (best)","Value","Score, 1-7 best","2016",5.6
"Serbia","Business usage","Value","Score, 1-7 best","2016",3.1
"Serbia","Firm-level technology absorption, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Serbia","Capacity for innovation, 1-7 (best)","Value","Score, 1-7 best","2016",3.1
"Serbia","PCT patents, applications/million pop.","Value","million pop","2016",3.8
"Serbia","Business-to-business Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",4.5
"Serbia","Business-to-consumer Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",4
"Serbia","Extent of staff training, 1-7 (best)","Value","Score, 1-7 best","2016",3
"Serbia","Government usage","Value","Score, 1-7 best","2016",3.3
"Serbia","Importance of ICTs to gov’t vision, 1-7 (best)","Value","Score, 0-1 best","2016",3.2
"Serbia","Government Online Service Index, 0–1 (best)","Value","Score, 1-7 best","2016",0.39
"Serbia","Gov’t success in ICT promotion, 1-7 (best)","Value","Score, 1-7 best","2016",3.3
"Serbia","Impact subindex","Value","Score, 1-7 best","2016",3.4
"Serbia","Economic impacts","Value","Score, 1-7 best","2016",3.1
"Serbia","Impact of ICTs on new services & products, 1-7 (best)","Value","Score, 1-7 best","2016",3.9
"Serbia","ICT PCT patents, applications/million pop.","Value","million pop","2016",1.9
"Serbia","Impact of ICTs on new organizational models, 1-7 (best)","Value","Score, 1-7 best","2016",3.4
"Serbia","Knowledge-intensive jobs, % workforce","Value","%","2016",29.1
"Serbia","Social impacts","Value","Score, 1-7 best","2016",3.6
"Serbia","Impact of ICTs on access to basic services, 1-7 (best)","Value","Score, 1-7 best","2016",3.6
"Serbia","Internet access in schools, 1-7 (best)","Value","Score, 1-7 best","2016",3.9
"Serbia","ICT use & gov’t efficiency, 1-7 (best)","Value","Score, 1-7 best","2016",3.5
"Serbia","E-Participation Index, 0–1 (best)","Value","Score, 0-1 best","2016",0.41
"Turkey","Networked Readiness Index","Value","Score, 1-7 best","2016",4.4
"Turkey","Environment subindex","Value","Score, 1-7 best","2016",4.2
"Turkey","Political and regulatory environment","Value","Score, 1-7 best","2016",3.8
"Turkey","Effectiveness of law-making bodies, 1-7 (best)","Value","Score, 1-7 best","2016",4
"Turkey","Laws relating to ICTs, 1-7 (best)","Value","Score, 1-7 best","2016",4.3
"Turkey","Judicial independence, 1-7 (best)","Value","Score, 1-7 best","2016",3
"Turkey","Efficiency of legal system in settling disputes, 1-7 (best)","Value","Score, 1-7 best","2016",3.5
"Turkey","Efficiency of legal system in challenging regs, 1-7 (best)","Value","Score, 1-7 best","2016",3.2
"Turkey","Intellectual property protection, 1-7 (best)","Value","Score, 1-7 best","2016",3.7
"Turkey","Software piracy rate, % software installed","Value","%","2016",60
"Turkey","No. procedures to enforce a contract","Value","Number","2016",35
"Turkey","No. days to enforce a contract","Value","days","2016",580
"Turkey","Business and innovation environment","Value","Score, 1-7 best","2016",4.7
"Turkey","Availability of latest technologies, 1-7 (best)","Value","Score, 1-7 best","2016",5
"Turkey","Venture capital availability, 1-7 (best)","Value","Score, 1-7 best","2016",2.5
"Turkey","Total tax rate, % profits","Value","%","2016",40.9
"Turkey","No. days to start a business","Value","days","2016",8
"Turkey","No. procedures to start a business","Value","Number","2016",8
"Turkey","Intensity of local competition, 1-7 (best)","Value","Score, 1-7 best","2016",5.9
"Turkey","Tertiary education gross enrollment rate, %","Value","%","2016",79
"Turkey","Quality of management schools, 1-7 (best)","Value","Score, 1-7 best","2016",3.7
"Turkey","Gov’t procurement of advanced tech, 1-7 (best)","Value","Score, 1-7 best","2016",3.7
"Turkey","Readiness subindex","Value","Score, 1-7 best","2016",5.5
"Turkey","Infrastructure","Value","Score, 1-7 best","2016",4.5
"Turkey","Electricity production, kWh/capita","Value","KWh/Capita","2016",3201.6
"Turkey","Mobile network coverage, % pop.","Value","%","2016",98
"Turkey","Int’l Internet bandwidth, kb/s per user","Value","kb/s per user","2016",42.9
"Turkey","Secure Internet servers/million pop.","Value","million pop","2016",57.3
"Turkey","Affordability","Value","Score, 1-7 best","2016",6.9
"Turkey","Prepaid mobile cellular tariffs, PPP $/min.","Value","$/min.","2016",0.1
"Turkey","Fixed broadband Internet tariffs, PPP $/month","Value","$/month","2016",19.1
"Turkey","Internet & telephony competition, 0–2 (best)","Value","Score, 0-2 best","2016",2
"Turkey","Skills","Value","Score, 1-7 best","2016",5
"Turkey","Quality of educational system, 1-7 (best)","Value","Score, 1-7 best","2016",3.3
"Turkey","Quality of math & science education, 1-7 (best)","Value","Score, 1-7 best","2016",3.3
"Turkey","Secondary education gross enrollment rate, %","Value","%","2016",114.6
"Turkey","Adult literacy rate, %","Value","%","2016",95
"Turkey","Usage subindex","Value","Score, 1-7 best","2016",4
"Turkey","Individual usage","Value","Score, 1-7 best","2016",4.3
"Turkey","Mobile phone subscriptions/100 pop.","Value","100 pop.","2016",94.8
"Turkey","Individuals using Internet, %","Value","%","2016",51
"Turkey","Households w/ personal computer, %","Value","%","2016",56
"Turkey","Households w/ Internet access, %","Value","%","2016",60.2
"Turkey","Fixed broadband Internet subs/100 pop.","Value","100 pop.","2016",11.7
"Turkey","Mobile broadband subs/100 pop.","Value","100 pop.","2016",42.7
"Turkey","Use of virtual social networks, 1-7 (best)","Value","Score, 1-7 best","2016",5.8
"Turkey","Business usage","Value","Score, 1-7 best","2016",3.8
"Turkey","Firm-level technology absorption, 1-7 (best)","Value","Score, 1-7 best","2016",5.2
"Turkey","Capacity for innovation, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Turkey","PCT patents, applications/million pop.","Value","million pop","2016",9
"Turkey","Business-to-business Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",5
"Turkey","Business-to-consumer Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",4.8
"Turkey","Extent of staff training, 1-7 (best)","Value","Score, 1-7 best","2016",3.6
"Turkey","Government usage","Value","Score, 1-7 best","2016",4.1
"Turkey","Importance of ICTs to gov’t vision, 1-7 (best)","Value","Score, 0-1 best","2016",3.9
"Turkey","Government Online Service Index, 0–1 (best)","Value","Score, 1-7 best","2016",0.56
"Turkey","Gov’t success in ICT promotion, 1-7 (best)","Value","Score, 1-7 best","2016",4
"Turkey","Impact subindex","Value","Score, 1-7 best","2016",3.8
"Turkey","Economic impacts","Value","Score, 1-7 best","2016",3.2
"Turkey","Impact of ICTs on new services & products, 1-7 (best)","Value","Score, 1-7 best","2016",4.7
"Turkey","ICT PCT patents, applications/million pop.","Value","million pop","2016",1.7
"Turkey","Impact of ICTs on new organizational models, 1-7 (best)","Value","Score, 1-7 best","2016",4.1
"Turkey","Knowledge-intensive jobs, % workforce","Value","%","2016",19.7
"Turkey","Social impacts","Value","Score, 1-7 best","2016",4.4
"Turkey","Impact of ICTs on access to basic services, 1-7 (best)","Value","Score, 1-7 best","2016",4.7
"Turkey","Internet access in schools, 1-7 (best)","Value","Score, 1-7 best","2016",4.4
"Turkey","ICT use & gov’t efficiency, 1-7 (best)","Value","Score, 1-7 best","2016",4.5
"Turkey","E-Participation Index, 0–1 (best)","Value","Score, 0-1 best","2016",0.49
"Argentina","Networked Readiness Index","Value","Score, 1-7 best","2016",3.8
"Argentina","Environment subindex","Value","Score, 1-7 best","2016",3.3
"Argentina","Political and regulatory environment","Value","Score, 1-7 best","2016",3
"Argentina","Effectiveness of law-making bodies, 1-7 (best)","Value","Score, 1-7 best","2016",2.3
"Argentina","Laws relating to ICTs, 1-7 (best)","Value","Score, 1-7 best","2016",3
"Argentina","Judicial independence, 1-7 (best)","Value","Score, 1-7 best","2016",2.4
"Argentina","Efficiency of legal system in settling disputes, 1-7 (best)","Value","Score, 1-7 best","2016",2.7
"Argentina","Efficiency of legal system in challenging regs, 1-7 (best)","Value","Score, 1-7 best","2016",2.3
"Argentina","Intellectual property protection, 1-7 (best)","Value","Score, 1-7 best","2016",3
"Argentina","Software piracy rate, % software installed","Value","%","2016",69
"Argentina","No. procedures to enforce a contract","Value","Number","2016",36
"Argentina","No. days to enforce a contract","Value","days","2016",590
"Argentina","Business and innovation environment","Value","Score, 1-7 best","2016",3.6
"Argentina","Availability of latest technologies, 1-7 (best)","Value","Score, 1-7 best","2016",3.7
"Argentina","Venture capital availability, 1-7 (best)","Value","Score, 1-7 best","2016",2
"Argentina","Total tax rate, % profits","Value","%","2016",137.4
"Argentina","No. days to start a business","Value","days","2016",25
"Argentina","No. procedures to start a business","Value","Number","2016",14
"Argentina","Intensity of local competition, 1-7 (best)","Value","Score, 1-7 best","2016",4.3
"Argentina","Tertiary education gross enrollment rate, %","Value","%","2016",80
"Argentina","Quality of management schools, 1-7 (best)","Value","Score, 1-7 best","2016",4.8
"Argentina","Gov’t procurement of advanced tech, 1-7 (best)","Value","Score, 1-7 best","2016",2.5
"Argentina","Readiness subindex","Value","Score, 1-7 best","2016",4.7
"Argentina","Infrastructure","Value","Score, 1-7 best","2016",4.3
"Argentina","Electricity production, kWh/capita","Value","KWh/Capita","2016",3271.7
"Argentina","Mobile network coverage, % pop.","Value","%","2016",94.1
"Argentina","Int’l Internet bandwidth, kb/s per user","Value","kb/s per user","2016",48.1
"Argentina","Secure Internet servers/million pop.","Value","million pop","2016",52.7
"Argentina","Internet & telephony competition, 0–2 (best)","Value","Score, 0-2 best","2016",2
"Argentina","Skills","Value","Score, 1-7 best","2016",5
"Argentina","Quality of educational system, 1-7 (best)","Value","Score, 1-7 best","2016",3.1
